time ;cntrlvar 110;tempf 555500000;httemp 555000101;httemp 555002501;httemp 555005001;httemp 555000108;httemp 555002508;httemp 555005008;httemp 555002501;httemp 555002502;httemp 555002503;httemp 555002504;httemp 555002505;httemp 555002506;httemp 555002507;httemp 555002508;httemp 555002509;httemp 555002510;tempf 555250000;cntrlvar 120;httemp 555000101;httemp 555000201;httemp 555000401;httemp 555000501;httemp 555000601;httemp 555000701;httemp 555000801;httemp 555000901;httemp 555001001;httemp 555001101;httemp 555001201;httemp 555001301;httemp 555001401;httemp 555001501;httemp 555001601;httemp 555001701;httemp 555001801;httemp 555001901;httemp 555002001;httemp 555002101;httemp 555002201;httemp 555002301;httemp 555002401;httemp 555002501;httemp 555002601;httemp 555002701;httemp 555002801;httemp 555002901;httemp 555003001;httemp 555003101;httemp 555003201;httemp 555003301;httemp 555003401;httemp 555003501;httemp 555003601;httemp 555003701;httemp 555003801;httemp 555003901;httemp 555004001;httemp 555004101;httemp 555004201;httemp 555004301;httemp 555004401;httemp 555004501;httemp 555004601;httemp 555004701;httemp 555004801;httemp 555004901;httemp 555005001;htmode 555000101;htmode 555000201;htmode 555000301;htmode 555000401;htmode 555000501;htmode 555000601;htmode 555000701;htmode 555000801;htmode 555000901;htmode 555001001;htmode 555001101;htmode 555001201;htmode 555001301;htmode 555001401;htmode 555001501;htmode 555001601;htmode 555001701;htmode 555001801;htmode 555001901;htmode 555002001;htmode 555002101;htmode 555002201;htmode 555002301;htmode 555002401;htmode 555002501;htmode 555002601;htmode 555002701;htmode 555002801;htmode 555002901;htmode 555003001;htmode 555003101;htmode 555003201;htmode 555003301;htmode 555003401;htmode 555003501;htmode 555003601;htmode 555003701;htmode 555003801;htmode 555003901;htmode 555004001;htmode 555004101;htmode 555004201;htmode 555004301;htmode 555004401;htmode 555004501;htmode 555004601;htmode 555004701;htmode 555004801;htmode 555004901;htmode 555005001
7.551236e+01;6.636655e+01;6.002695e+02;6.955492e+02;2.602690e+03;6.100868e+02;5.686115e+02;9.969548e+02;6.004344e+02;2.602690e+03;2.577747e+03;2.501643e+03;2.372194e+03;2.185338e+03;1.942730e+03;1.653826e+03;9.969548e+02;9.807258e+02;9.653706e+02;5.852380e+02;7.741410e-01;6.955492e+02;8.946977e+02;1.218228e+03;1.354327e+03;1.479471e+03;1.594658e+03;1.700333e+03;1.796747e+03;1.884562e+03;1.964520e+03;2.037008e+03;2.102488e+03;2.160399e+03;2.212245e+03;2.258395e+03;2.298323e+03;2.332631e+03;2.361673e+03;2.385756e+03;2.404952e+03;2.580010e+03;2.592464e+03;2.600011e+03;2.602690e+03;2.600504e+03;2.593371e+03;2.581135e+03;2.563640e+03;2.540542e+03;2.511825e+03;2.305691e+03;2.266788e+03;2.221567e+03;2.170535e+03;2.113551e+03;2.049125e+03;1.977496e+03;1.898553e+03;1.811540e+03;1.716135e+03;1.611362e+03;1.497204e+03;1.373005e+03;1.238192e+03;1.087496e+03;9.188868e+02;7.235672e+02;6.100773e+02;6.100868e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.600921e+01;6.636629e+01;6.002694e+02;6.954128e+02;2.602694e+03;6.098597e+02;5.686086e+02;9.969556e+02;6.004305e+02;2.602694e+03;2.577751e+03;2.501647e+03;2.372197e+03;2.185340e+03;1.942732e+03;1.653827e+03;9.969556e+02;9.807266e+02;9.653713e+02;5.852379e+02;7.741408e-01;6.954128e+02;8.946660e+02;1.218237e+03;1.354337e+03;1.479479e+03;1.594665e+03;1.700337e+03;1.796750e+03;1.884564e+03;1.964521e+03;2.037009e+03;2.102489e+03;2.160399e+03;2.212246e+03;2.258395e+03;2.298323e+03;2.332632e+03;2.361673e+03;2.385756e+03;2.404952e+03;2.580013e+03;2.592468e+03;2.600014e+03;2.602694e+03;2.600508e+03;2.593375e+03;2.581140e+03;2.563646e+03;2.540548e+03;2.511832e+03;2.305691e+03;2.266788e+03;2.221568e+03;2.170536e+03;2.113552e+03;2.049126e+03;1.977498e+03;1.898556e+03;1.811544e+03;1.716140e+03;1.611370e+03;1.497214e+03;1.373016e+03;1.238204e+03;1.087502e+03;9.188660e+02;7.234550e+02;6.098504e+02;6.098597e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.650606e+01;6.636602e+01;6.002693e+02;6.952800e+02;2.602697e+03;6.096379e+02;5.686059e+02;9.969564e+02;6.004266e+02;2.602697e+03;2.577754e+03;2.501650e+03;2.372199e+03;2.185342e+03;1.942733e+03;1.653827e+03;9.969564e+02;9.807273e+02;9.653721e+02;5.852379e+02;7.741408e-01;6.952800e+02;8.946354e+02;1.218246e+03;1.354346e+03;1.479487e+03;1.594671e+03;1.700342e+03;1.796753e+03;1.884566e+03;1.964523e+03;2.037010e+03;2.102490e+03;2.160400e+03;2.212246e+03;2.258396e+03;2.298324e+03;2.332632e+03;2.361674e+03;2.385756e+03;2.404952e+03;2.580016e+03;2.592471e+03;2.600018e+03;2.602697e+03;2.600512e+03;2.593380e+03;2.581144e+03;2.563651e+03;2.540554e+03;2.511838e+03;2.305692e+03;2.266789e+03;2.221569e+03;2.170537e+03;2.113552e+03;2.049127e+03;1.977500e+03;1.898558e+03;1.811547e+03;1.716145e+03;1.611376e+03;1.497223e+03;1.373027e+03;1.238215e+03;1.087507e+03;9.188458e+02;7.233458e+02;6.096288e+02;6.096379e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.701044e+01;6.636576e+01;6.002692e+02;6.951487e+02;2.602701e+03;6.094180e+02;5.686032e+02;9.969572e+02;6.004228e+02;2.602701e+03;2.577758e+03;2.501653e+03;2.372202e+03;2.185344e+03;1.942734e+03;1.653827e+03;9.969572e+02;9.807280e+02;9.653727e+02;5.852379e+02;7.741407e-01;6.951487e+02;8.946053e+02;1.218254e+03;1.354355e+03;1.479495e+03;1.594677e+03;1.700346e+03;1.796756e+03;1.884568e+03;1.964524e+03;2.037011e+03;2.102490e+03;2.160401e+03;2.212247e+03;2.258396e+03;2.298324e+03;2.332632e+03;2.361674e+03;2.385756e+03;2.404952e+03;2.580019e+03;2.592474e+03;2.600021e+03;2.602701e+03;2.600515e+03;2.593384e+03;2.581149e+03;2.563656e+03;2.540559e+03;2.511844e+03;2.305692e+03;2.266789e+03;2.221569e+03;2.170538e+03;2.113553e+03;2.049128e+03;1.977501e+03;1.898561e+03;1.811550e+03;1.716150e+03;1.611383e+03;1.497232e+03;1.373038e+03;1.238226e+03;1.087513e+03;9.188260e+02;7.232380e+02;6.094091e+02;6.094180e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.750729e+01;6.636550e+01;6.002691e+02;6.950229e+02;2.602704e+03;6.092065e+02;5.686006e+02;9.969578e+02;6.004191e+02;2.602704e+03;2.577761e+03;2.501656e+03;2.372204e+03;2.185346e+03;1.942735e+03;1.653828e+03;9.969578e+02;9.807286e+02;9.653734e+02;5.852379e+02;7.741407e-01;6.950229e+02;8.945767e+02;1.218262e+03;1.354363e+03;1.479502e+03;1.594682e+03;1.700350e+03;1.796759e+03;1.884570e+03;1.964526e+03;2.037012e+03;2.102491e+03;2.160401e+03;2.212247e+03;2.258396e+03;2.298324e+03;2.332633e+03;2.361674e+03;2.385757e+03;2.404952e+03;2.580022e+03;2.592477e+03;2.600024e+03;2.602704e+03;2.600519e+03;2.593388e+03;2.581153e+03;2.563661e+03;2.540564e+03;2.511849e+03;2.305692e+03;2.266790e+03;2.221570e+03;2.170538e+03;2.113554e+03;2.049129e+03;1.977503e+03;1.898563e+03;1.811553e+03;1.716154e+03;1.611389e+03;1.497240e+03;1.373048e+03;1.238236e+03;1.087518e+03;9.188072e+02;7.231346e+02;6.091977e+02;6.092065e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.801166e+01;6.636524e+01;6.002690e+02;6.948985e+02;2.602707e+03;6.089968e+02;5.685981e+02;9.969584e+02;6.004155e+02;2.602707e+03;2.577764e+03;2.501658e+03;2.372207e+03;2.185347e+03;1.942736e+03;1.653828e+03;9.969584e+02;9.807292e+02;9.653739e+02;5.852379e+02;7.741405e-01;6.948985e+02;8.945486e+02;1.218270e+03;1.354371e+03;1.479509e+03;1.594687e+03;1.700353e+03;1.796761e+03;1.884572e+03;1.964527e+03;2.037012e+03;2.102492e+03;2.160402e+03;2.212248e+03;2.258397e+03;2.298324e+03;2.332633e+03;2.361674e+03;2.385757e+03;2.404953e+03;2.580024e+03;2.592479e+03;2.600027e+03;2.602707e+03;2.600522e+03;2.593391e+03;2.581157e+03;2.563666e+03;2.540569e+03;2.511854e+03;2.305693e+03;2.266790e+03;2.221570e+03;2.170539e+03;2.113555e+03;2.049131e+03;1.977504e+03;1.898565e+03;1.811556e+03;1.716158e+03;1.611395e+03;1.497248e+03;1.373057e+03;1.238245e+03;1.087522e+03;9.187888e+02;7.230326e+02;6.089882e+02;6.089968e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.850851e+01;6.636498e+01;6.002689e+02;6.947793e+02;2.602710e+03;6.087950e+02;5.685956e+02;9.969589e+02;6.004119e+02;2.602710e+03;2.577766e+03;2.501661e+03;2.372208e+03;2.185349e+03;1.942737e+03;1.653828e+03;9.969589e+02;9.807297e+02;9.653744e+02;5.852379e+02;7.741405e-01;6.947793e+02;8.945219e+02;1.218278e+03;1.354379e+03;1.479516e+03;1.594692e+03;1.700357e+03;1.796764e+03;1.884574e+03;1.964528e+03;2.037013e+03;2.102492e+03;2.160402e+03;2.212248e+03;2.258397e+03;2.298325e+03;2.332633e+03;2.361674e+03;2.385757e+03;2.404953e+03;2.580027e+03;2.592482e+03;2.600029e+03;2.602710e+03;2.600525e+03;2.593394e+03;2.581160e+03;2.563669e+03;2.540573e+03;2.511859e+03;2.305693e+03;2.266790e+03;2.221571e+03;2.170540e+03;2.113556e+03;2.049132e+03;1.977505e+03;1.898567e+03;1.811559e+03;1.716162e+03;1.611400e+03;1.497256e+03;1.373066e+03;1.238255e+03;1.087527e+03;9.187712e+02;7.229348e+02;6.087866e+02;6.087950e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.900536e+01;6.636473e+01;6.002687e+02;6.946632e+02;2.602712e+03;6.085979e+02;5.685933e+02;9.969595e+02;6.004085e+02;2.602712e+03;2.577769e+03;2.501663e+03;2.372210e+03;2.185350e+03;1.942738e+03;1.653828e+03;9.969595e+02;9.807302e+02;9.653749e+02;5.852378e+02;7.741404e-01;6.946632e+02;8.944960e+02;1.218285e+03;1.354386e+03;1.479522e+03;1.594697e+03;1.700360e+03;1.796766e+03;1.884575e+03;1.964529e+03;2.037014e+03;2.102493e+03;2.160402e+03;2.212248e+03;2.258397e+03;2.298325e+03;2.332633e+03;2.361675e+03;2.385757e+03;2.404953e+03;2.580029e+03;2.592484e+03;2.600032e+03;2.602712e+03;2.600528e+03;2.593397e+03;2.581164e+03;2.563673e+03;2.540577e+03;2.511864e+03;2.305693e+03;2.266791e+03;2.221571e+03;2.170540e+03;2.113556e+03;2.049132e+03;1.977506e+03;1.898568e+03;1.811561e+03;1.716166e+03;1.611406e+03;1.497263e+03;1.373074e+03;1.238263e+03;1.087531e+03;9.187542e+02;7.228397e+02;6.085896e+02;6.085979e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
7.950974e+01;6.636447e+01;6.002686e+02;6.945485e+02;2.602715e+03;6.084025e+02;5.685909e+02;9.969599e+02;6.004051e+02;2.602715e+03;2.577771e+03;2.501665e+03;2.372212e+03;2.185352e+03;1.942739e+03;1.653829e+03;9.969599e+02;9.807307e+02;9.653753e+02;5.852378e+02;7.741403e-01;6.945485e+02;8.944706e+02;1.218292e+03;1.354393e+03;1.479528e+03;1.594701e+03;1.700363e+03;1.796768e+03;1.884577e+03;1.964530e+03;2.037015e+03;2.102493e+03;2.160403e+03;2.212248e+03;2.258397e+03;2.298325e+03;2.332633e+03;2.361675e+03;2.385757e+03;2.404953e+03;2.580031e+03;2.592486e+03;2.600034e+03;2.602715e+03;2.600530e+03;2.593400e+03;2.581167e+03;2.563677e+03;2.540581e+03;2.511868e+03;2.305694e+03;2.266791e+03;2.221572e+03;2.170541e+03;2.113557e+03;2.049133e+03;1.977508e+03;1.898570e+03;1.811563e+03;1.716169e+03;1.611411e+03;1.497270e+03;1.373083e+03;1.238272e+03;1.087536e+03;9.187375e+02;7.227458e+02;6.083944e+02;6.084025e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
8.000658e+01;6.636423e+01;6.002685e+02;6.944385e+02;2.602717e+03;6.082146e+02;5.685886e+02;9.969603e+02;6.004018e+02;2.602717e+03;2.577773e+03;2.501667e+03;2.372214e+03;2.185353e+03;1.942739e+03;1.653829e+03;9.969603e+02;9.807311e+02;9.653757e+02;5.852378e+02;7.741402e-01;6.944385e+02;8.944464e+02;1.218298e+03;1.354399e+03;1.479533e+03;1.594705e+03;1.700366e+03;1.796770e+03;1.884578e+03;1.964531e+03;2.037015e+03;2.102494e+03;2.160403e+03;2.212249e+03;2.258398e+03;2.298325e+03;2.332633e+03;2.361675e+03;2.385757e+03;2.404953e+03;2.580033e+03;2.592488e+03;2.600036e+03;2.602717e+03;2.600533e+03;2.593403e+03;2.581169e+03;2.563680e+03;2.540585e+03;2.511872e+03;2.305694e+03;2.266791e+03;2.221572e+03;2.170541e+03;2.113558e+03;2.049134e+03;1.977509e+03;1.898571e+03;1.811565e+03;1.716172e+03;1.611415e+03;1.497276e+03;1.373090e+03;1.238280e+03;1.087540e+03;9.187217e+02;7.226558e+02;6.082066e+02;6.082146e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
8.051096e+01;6.636398e+01;6.002684e+02;6.943297e+02;2.602719e+03;6.080283e+02;5.685864e+02;9.969608e+02;6.003986e+02;2.602719e+03;2.577775e+03;2.501669e+03;2.372215e+03;2.185354e+03;1.942740e+03;1.653829e+03;9.969608e+02;9.807314e+02;9.653760e+02;5.852377e+02;7.741402e-01;6.943297e+02;8.944226e+02;1.218305e+03;1.354406e+03;1.479538e+03;1.594709e+03;1.700369e+03;1.796771e+03;1.884579e+03;1.964531e+03;2.037016e+03;2.102494e+03;2.160403e+03;2.212249e+03;2.258398e+03;2.298325e+03;2.332634e+03;2.361675e+03;2.385757e+03;2.404953e+03;2.580035e+03;2.592490e+03;2.600038e+03;2.602719e+03;2.600535e+03;2.593405e+03;2.581172e+03;2.563683e+03;2.540588e+03;2.511875e+03;2.305694e+03;2.266792e+03;2.221572e+03;2.170541e+03;2.113558e+03;2.049135e+03;1.977510e+03;1.898573e+03;1.811568e+03;1.716176e+03;1.611419e+03;1.497282e+03;1.373098e+03;1.238288e+03;1.087544e+03;9.187062e+02;7.225668e+02;6.080204e+02;6.080283e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
8.100780e+01;6.636373e+01;6.002682e+02;6.942255e+02;2.602721e+03;6.078489e+02;5.685843e+02;9.969611e+02;6.003954e+02;2.602721e+03;2.577777e+03;2.501671e+03;2.372217e+03;2.185355e+03;1.942740e+03;1.653829e+03;9.969611e+02;9.807318e+02;9.653763e+02;5.852377e+02;7.741401e-01;6.942255e+02;8.944000e+02;1.218311e+03;1.354411e+03;1.479543e+03;1.594712e+03;1.700371e+03;1.796773e+03;1.884580e+03;1.964532e+03;2.037016e+03;2.102494e+03;2.160404e+03;2.212249e+03;2.258398e+03;2.298325e+03;2.332634e+03;2.361675e+03;2.385757e+03;2.404953e+03;2.580036e+03;2.592492e+03;2.600040e+03;2.602721e+03;2.600537e+03;2.593407e+03;2.581175e+03;2.563686e+03;2.540591e+03;2.511879e+03;2.305694e+03;2.266792e+03;2.221573e+03;2.170542e+03;2.113559e+03;2.049135e+03;1.977510e+03;1.898574e+03;1.811569e+03;1.716178e+03;1.611424e+03;1.497288e+03;1.373105e+03;1.238295e+03;1.087548e+03;9.186913e+02;7.224816e+02;6.078413e+02;6.078489e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
8.151218e+01;6.636349e+01;6.002682e+02;6.941225e+02;2.602723e+03;6.076712e+02;5.685822e+02;9.969614e+02;6.003923e+02;2.602723e+03;2.577779e+03;2.501672e+03;2.372218e+03;2.185356e+03;1.942741e+03;1.653829e+03;9.969614e+02;9.807321e+02;9.653766e+02;5.852377e+02;7.741400e-01;6.941225e+02;8.943777e+02;1.218317e+03;1.354417e+03;1.479548e+03;1.594716e+03;1.700373e+03;1.796775e+03;1.884581e+03;1.964533e+03;2.037017e+03;2.102495e+03;2.160404e+03;2.212249e+03;2.258398e+03;2.298326e+03;2.332634e+03;2.361675e+03;2.385758e+03;2.404953e+03;2.580038e+03;2.592493e+03;2.600042e+03;2.602723e+03;2.600539e+03;2.593410e+03;2.581177e+03;2.563689e+03;2.540594e+03;2.511882e+03;2.305694e+03;2.266792e+03;2.221573e+03;2.170542e+03;2.113559e+03;2.049136e+03;1.977511e+03;1.898575e+03;1.811571e+03;1.716181e+03;1.611427e+03;1.497293e+03;1.373111e+03;1.238302e+03;1.087551e+03;9.186768e+02;7.223975e+02;6.076637e+02;6.076712e+02;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;7.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00;2.000000e+00
