# time , p 555010000, p 555020000, p 555030000, p 555040000, p 555050000, p 555060000, p 555070000, p 555080000, p 555090000, p 555100000, p 555110000, p 555120000, p 555130000, p 555140000, p 555150000, p 555160000, p 555170000, p 555180000, p 555190000, p 555200000, p 555210000, p 555220000, p 555230000, p 555240000, p 555250000, p 555260000, p 555270000, p 555280000, p 555290000, p 555300000, p 555310000, p 555320000, p 555330000, p 555340000, p 555350000, p 555360000, p 555370000, p 555380000, p 555390000, p 555400000, p 555410000, p 555420000, p 555430000, p 555440000, p 555450000, p 555460000, p 555470000, p 555480000, p 555490000, p 555500000, tempf 555010000, tempf 555020000, tempf 555030000, tempf 555040000, tempf 555050000, tempf 555060000, tempf 555070000, tempf 555080000, tempf 555090000, tempf 555100000, tempf 555110000, tempf 555120000, tempf 555130000, tempf 555140000, tempf 555150000, tempf 555160000, tempf 555170000, tempf 555180000, tempf 555190000, tempf 555200000, tempf 555210000, tempf 555220000, tempf 555230000, tempf 555240000, tempf 555250000, tempf 555260000, tempf 555270000, tempf 555280000, tempf 555290000, tempf 555300000, tempf 555310000, tempf 555320000, tempf 555330000, tempf 555340000, tempf 555350000, tempf 555360000, tempf 555370000, tempf 555380000, tempf 555390000, tempf 555400000, tempf 555410000, tempf 555420000, tempf 555430000, tempf 555440000, tempf 555450000, tempf 555460000, tempf 555470000, tempf 555480000, tempf 555490000, tempf 555500000
7.801194e+01, 1.539787e+07, 1.539635e+07, 1.539484e+07, 1.539332e+07, 1.539180e+07, 1.539029e+07, 1.538877e+07, 1.538726e+07, 1.538574e+07, 1.538422e+07, 1.538271e+07, 1.538119e+07, 1.537968e+07, 1.537816e+07, 1.537664e+07, 1.537513e+07, 1.537361e+07, 1.537209e+07, 1.537058e+07, 1.536906e+07, 1.536755e+07, 1.536603e+07, 1.536451e+07, 1.536300e+07, 1.536148e+07, 1.535997e+07, 1.535845e+07, 1.535693e+07, 1.535542e+07, 1.535390e+07, 1.535239e+07, 1.535087e+07, 1.534935e+07, 1.534784e+07, 1.534632e+07, 1.534481e+07, 1.534329e+07, 1.534177e+07, 1.534026e+07, 1.533874e+07, 1.533723e+07, 1.533571e+07, 1.533419e+07, 1.533268e+07, 1.533116e+07, 1.532965e+07, 1.532813e+07, 1.532661e+07, 1.532510e+07, 1.532358e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
7.850882e+01, 1.539787e+07, 1.539635e+07, 1.539484e+07, 1.539332e+07, 1.539180e+07, 1.539029e+07, 1.538877e+07, 1.538726e+07, 1.538574e+07, 1.538422e+07, 1.538271e+07, 1.538119e+07, 1.537968e+07, 1.537816e+07, 1.537664e+07, 1.537513e+07, 1.537361e+07, 1.537210e+07, 1.537058e+07, 1.536906e+07, 1.536755e+07, 1.536603e+07, 1.536452e+07, 1.536300e+07, 1.536148e+07, 1.535997e+07, 1.535845e+07, 1.535694e+07, 1.535542e+07, 1.535390e+07, 1.535239e+07, 1.535087e+07, 1.534936e+07, 1.534784e+07, 1.534632e+07, 1.534481e+07, 1.534329e+07, 1.534178e+07, 1.534026e+07, 1.533874e+07, 1.533723e+07, 1.533571e+07, 1.533420e+07, 1.533268e+07, 1.533116e+07, 1.532965e+07, 1.532813e+07, 1.532662e+07, 1.532510e+07, 1.532358e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662068e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
7.901323e+01, 1.539787e+07, 1.539635e+07, 1.539484e+07, 1.539332e+07, 1.539181e+07, 1.539029e+07, 1.538877e+07, 1.538726e+07, 1.538574e+07, 1.538423e+07, 1.538271e+07, 1.538119e+07, 1.537968e+07, 1.537816e+07, 1.537665e+07, 1.537513e+07, 1.537361e+07, 1.537210e+07, 1.537058e+07, 1.536907e+07, 1.536755e+07, 1.536603e+07, 1.536452e+07, 1.536300e+07, 1.536149e+07, 1.535997e+07, 1.535845e+07, 1.535694e+07, 1.535542e+07, 1.535391e+07, 1.535239e+07, 1.535087e+07, 1.534936e+07, 1.534784e+07, 1.534632e+07, 1.534481e+07, 1.534329e+07, 1.534178e+07, 1.534026e+07, 1.533874e+07, 1.533723e+07, 1.533571e+07, 1.533420e+07, 1.533268e+07, 1.533116e+07, 1.532965e+07, 1.532813e+07, 1.532662e+07, 1.532510e+07, 1.532358e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
7.951012e+01, 1.539787e+07, 1.539636e+07, 1.539484e+07, 1.539332e+07, 1.539181e+07, 1.539029e+07, 1.538878e+07, 1.538726e+07, 1.538574e+07, 1.538423e+07, 1.538271e+07, 1.538120e+07, 1.537968e+07, 1.537816e+07, 1.537665e+07, 1.537513e+07, 1.537362e+07, 1.537210e+07, 1.537058e+07, 1.536907e+07, 1.536755e+07, 1.536604e+07, 1.536452e+07, 1.536300e+07, 1.536149e+07, 1.535997e+07, 1.535846e+07, 1.535694e+07, 1.535542e+07, 1.535391e+07, 1.535239e+07, 1.535088e+07, 1.534936e+07, 1.534784e+07, 1.534633e+07, 1.534481e+07, 1.534330e+07, 1.534178e+07, 1.534026e+07, 1.533875e+07, 1.533723e+07, 1.533572e+07, 1.533420e+07, 1.533268e+07, 1.533117e+07, 1.532965e+07, 1.532814e+07, 1.532662e+07, 1.532510e+07, 1.532359e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
8.000700e+01, 1.539788e+07, 1.539636e+07, 1.539484e+07, 1.539332e+07, 1.539181e+07, 1.539029e+07, 1.538878e+07, 1.538726e+07, 1.538574e+07, 1.538423e+07, 1.538271e+07, 1.538120e+07, 1.537968e+07, 1.537816e+07, 1.537665e+07, 1.537513e+07, 1.537362e+07, 1.537210e+07, 1.537058e+07, 1.536907e+07, 1.536755e+07, 1.536604e+07, 1.536452e+07, 1.536300e+07, 1.536149e+07, 1.535997e+07, 1.535846e+07, 1.535694e+07, 1.535542e+07, 1.535391e+07, 1.535239e+07, 1.535088e+07, 1.534936e+07, 1.534784e+07, 1.534633e+07, 1.534481e+07, 1.534330e+07, 1.534178e+07, 1.534026e+07, 1.533875e+07, 1.533723e+07, 1.533572e+07, 1.533420e+07, 1.533268e+07, 1.533117e+07, 1.532965e+07, 1.532814e+07, 1.532662e+07, 1.532510e+07, 1.532359e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662009e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
8.051141e+01, 1.539788e+07, 1.539636e+07, 1.539484e+07, 1.539333e+07, 1.539181e+07, 1.539030e+07, 1.538878e+07, 1.538726e+07, 1.538575e+07, 1.538423e+07, 1.538272e+07, 1.538120e+07, 1.537968e+07, 1.537817e+07, 1.537665e+07, 1.537514e+07, 1.537362e+07, 1.537210e+07, 1.537059e+07, 1.536907e+07, 1.536756e+07, 1.536604e+07, 1.536452e+07, 1.536301e+07, 1.536149e+07, 1.535998e+07, 1.535846e+07, 1.535694e+07, 1.535543e+07, 1.535391e+07, 1.535240e+07, 1.535088e+07, 1.534936e+07, 1.534785e+07, 1.534633e+07, 1.534481e+07, 1.534330e+07, 1.534178e+07, 1.534027e+07, 1.533875e+07, 1.533723e+07, 1.533572e+07, 1.533420e+07, 1.533269e+07, 1.533117e+07, 1.532965e+07, 1.532814e+07, 1.532662e+07, 1.532511e+07, 1.532359e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
8.100829e+01, 1.539788e+07, 1.539636e+07, 1.539484e+07, 1.539333e+07, 1.539181e+07, 1.539030e+07, 1.538878e+07, 1.538726e+07, 1.538575e+07, 1.538423e+07, 1.538272e+07, 1.538120e+07, 1.537968e+07, 1.537817e+07, 1.537665e+07, 1.537514e+07, 1.537362e+07, 1.537210e+07, 1.537059e+07, 1.536907e+07, 1.536756e+07, 1.536604e+07, 1.536452e+07, 1.536301e+07, 1.536149e+07, 1.535998e+07, 1.535846e+07, 1.535694e+07, 1.535543e+07, 1.535391e+07, 1.535240e+07, 1.535088e+07, 1.534936e+07, 1.534785e+07, 1.534633e+07, 1.534482e+07, 1.534330e+07, 1.534178e+07, 1.534027e+07, 1.533875e+07, 1.533724e+07, 1.533572e+07, 1.533420e+07, 1.533269e+07, 1.533117e+07, 1.532966e+07, 1.532814e+07, 1.532662e+07, 1.532511e+07, 1.532359e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
8.151270e+01, 1.539788e+07, 1.539636e+07, 1.539485e+07, 1.539333e+07, 1.539182e+07, 1.539030e+07, 1.538878e+07, 1.538727e+07, 1.538575e+07, 1.538424e+07, 1.538272e+07, 1.538120e+07, 1.537969e+07, 1.537817e+07, 1.537665e+07, 1.537514e+07, 1.537362e+07, 1.537211e+07, 1.537059e+07, 1.536907e+07, 1.536756e+07, 1.536604e+07, 1.536453e+07, 1.536301e+07, 1.536149e+07, 1.535998e+07, 1.535846e+07, 1.535695e+07, 1.535543e+07, 1.535391e+07, 1.535240e+07, 1.535088e+07, 1.534937e+07, 1.534785e+07, 1.534633e+07, 1.534482e+07, 1.534330e+07, 1.534179e+07, 1.534027e+07, 1.533875e+07, 1.533724e+07, 1.533572e+07, 1.533421e+07, 1.533269e+07, 1.533117e+07, 1.532966e+07, 1.532814e+07, 1.532662e+07, 1.532511e+07, 1.532359e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
8.200957e+01, 1.539788e+07, 1.539636e+07, 1.539485e+07, 1.539333e+07, 1.539182e+07, 1.539030e+07, 1.538878e+07, 1.538727e+07, 1.538575e+07, 1.538424e+07, 1.538272e+07, 1.538120e+07, 1.537969e+07, 1.537817e+07, 1.537666e+07, 1.537514e+07, 1.537362e+07, 1.537211e+07, 1.537059e+07, 1.536908e+07, 1.536756e+07, 1.536604e+07, 1.536453e+07, 1.536301e+07, 1.536150e+07, 1.535998e+07, 1.535846e+07, 1.535695e+07, 1.535543e+07, 1.535392e+07, 1.535240e+07, 1.535088e+07, 1.534937e+07, 1.534785e+07, 1.534634e+07, 1.534482e+07, 1.534330e+07, 1.534179e+07, 1.534027e+07, 1.533876e+07, 1.533724e+07, 1.533572e+07, 1.533421e+07, 1.533269e+07, 1.533118e+07, 1.532966e+07, 1.532814e+07, 1.532663e+07, 1.532511e+07, 1.532360e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
8.251399e+01, 1.539788e+07, 1.539637e+07, 1.539485e+07, 1.539333e+07, 1.539182e+07, 1.539030e+07, 1.538879e+07, 1.538727e+07, 1.538575e+07, 1.538424e+07, 1.538272e+07, 1.538121e+07, 1.537969e+07, 1.537817e+07, 1.537666e+07, 1.537514e+07, 1.537363e+07, 1.537211e+07, 1.537059e+07, 1.536908e+07, 1.536756e+07, 1.536605e+07, 1.536453e+07, 1.536301e+07, 1.536150e+07, 1.535998e+07, 1.535847e+07, 1.535695e+07, 1.535543e+07, 1.535392e+07, 1.535240e+07, 1.535088e+07, 1.534937e+07, 1.534785e+07, 1.534634e+07, 1.534482e+07, 1.534330e+07, 1.534179e+07, 1.534027e+07, 1.533876e+07, 1.533724e+07, 1.533572e+07, 1.533421e+07, 1.533269e+07, 1.533118e+07, 1.532966e+07, 1.532814e+07, 1.532663e+07, 1.532511e+07, 1.532360e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661917e+02
8.301087e+01, 1.539789e+07, 1.539637e+07, 1.539485e+07, 1.539334e+07, 1.539182e+07, 1.539030e+07, 1.538879e+07, 1.538727e+07, 1.538576e+07, 1.538424e+07, 1.538272e+07, 1.538121e+07, 1.537969e+07, 1.537818e+07, 1.537666e+07, 1.537514e+07, 1.537363e+07, 1.537211e+07, 1.537060e+07, 1.536908e+07, 1.536756e+07, 1.536605e+07, 1.536453e+07, 1.536302e+07, 1.536150e+07, 1.535998e+07, 1.535847e+07, 1.535695e+07, 1.535544e+07, 1.535392e+07, 1.535240e+07, 1.535089e+07, 1.534937e+07, 1.534786e+07, 1.534634e+07, 1.534482e+07, 1.534331e+07, 1.534179e+07, 1.534028e+07, 1.533876e+07, 1.533724e+07, 1.533573e+07, 1.533421e+07, 1.533270e+07, 1.533118e+07, 1.532966e+07, 1.532815e+07, 1.532663e+07, 1.532512e+07, 1.532360e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661918e+02
8.350775e+01, 1.539789e+07, 1.539637e+07, 1.539485e+07, 1.539334e+07, 1.539182e+07, 1.539030e+07, 1.538879e+07, 1.538727e+07, 1.538576e+07, 1.538424e+07, 1.538272e+07, 1.538121e+07, 1.537969e+07, 1.537818e+07, 1.537666e+07, 1.537514e+07, 1.537363e+07, 1.537211e+07, 1.537060e+07, 1.536908e+07, 1.536756e+07, 1.536605e+07, 1.536453e+07, 1.536302e+07, 1.536150e+07, 1.535998e+07, 1.535847e+07, 1.535695e+07, 1.535544e+07, 1.535392e+07, 1.535240e+07, 1.535089e+07, 1.534937e+07, 1.534786e+07, 1.534634e+07, 1.534482e+07, 1.534331e+07, 1.534179e+07, 1.534028e+07, 1.533876e+07, 1.533724e+07, 1.533573e+07, 1.533421e+07, 1.533270e+07, 1.533118e+07, 1.532966e+07, 1.532815e+07, 1.532663e+07, 1.532512e+07, 1.532360e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661918e+02
8.401216e+01, 1.539789e+07, 1.539637e+07, 1.539486e+07, 1.539334e+07, 1.539182e+07, 1.539031e+07, 1.538879e+07, 1.538728e+07, 1.538576e+07, 1.538424e+07, 1.538273e+07, 1.538121e+07, 1.537970e+07, 1.537818e+07, 1.537666e+07, 1.537515e+07, 1.537363e+07, 1.537212e+07, 1.537060e+07, 1.536908e+07, 1.536757e+07, 1.536605e+07, 1.536454e+07, 1.536302e+07, 1.536150e+07, 1.535999e+07, 1.535847e+07, 1.535696e+07, 1.535544e+07, 1.535392e+07, 1.535241e+07, 1.535089e+07, 1.534937e+07, 1.534786e+07, 1.534634e+07, 1.534483e+07, 1.534331e+07, 1.534179e+07, 1.534028e+07, 1.533876e+07, 1.533725e+07, 1.533573e+07, 1.533421e+07, 1.533270e+07, 1.533118e+07, 1.532967e+07, 1.532815e+07, 1.532663e+07, 1.532512e+07, 1.532360e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661918e+02
8.450904e+01, 1.539789e+07, 1.539637e+07, 1.539486e+07, 1.539334e+07, 1.539182e+07, 1.539031e+07, 1.538879e+07, 1.538728e+07, 1.538576e+07, 1.538424e+07, 1.538273e+07, 1.538121e+07, 1.537970e+07, 1.537818e+07, 1.537666e+07, 1.537515e+07, 1.537363e+07, 1.537212e+07, 1.537060e+07, 1.536908e+07, 1.536757e+07, 1.536605e+07, 1.536454e+07, 1.536302e+07, 1.536150e+07, 1.535999e+07, 1.535847e+07, 1.535696e+07, 1.535544e+07, 1.535392e+07, 1.535241e+07, 1.535089e+07, 1.534938e+07, 1.534786e+07, 1.534634e+07, 1.534483e+07, 1.534331e+07, 1.534180e+07, 1.534028e+07, 1.533876e+07, 1.533725e+07, 1.533573e+07, 1.533422e+07, 1.533270e+07, 1.533118e+07, 1.532967e+07, 1.532815e+07, 1.532664e+07, 1.532512e+07, 1.532360e+07, 5.662079e+02, 5.662075e+02, 5.662072e+02, 5.662069e+02, 5.662065e+02, 5.662062e+02, 5.662059e+02, 5.662056e+02, 5.662053e+02, 5.662049e+02, 5.662046e+02, 5.662042e+02, 5.662039e+02, 5.662036e+02, 5.662032e+02, 5.662029e+02, 5.662026e+02, 5.662023e+02, 5.662020e+02, 5.662016e+02, 5.662013e+02, 5.662010e+02, 5.662006e+02, 5.662003e+02, 5.662000e+02, 5.661996e+02, 5.661993e+02, 5.661990e+02, 5.661987e+02, 5.661983e+02, 5.661980e+02, 5.661977e+02, 5.661973e+02, 5.661970e+02, 5.661967e+02, 5.661964e+02, 5.661960e+02, 5.661957e+02, 5.661954e+02, 5.661950e+02, 5.661947e+02, 5.661944e+02, 5.661940e+02, 5.661937e+02, 5.661934e+02, 5.661931e+02, 5.661927e+02, 5.661924e+02, 5.661921e+02, 5.661918e+02
