time ;httemp 555000101;httemp 555000201;httemp 555000301;httemp 555000401;httemp 555000501;httemp 555000601;httemp 555000701;httemp 555000801;httemp 555000901;httemp 555001001;httemp 555001101;httemp 555001201;httemp 555001301;httemp 555001401;httemp 555001501;httemp 555001601;httemp 555001701;httemp 555001801;httemp 555001901;httemp 555002001;httemp 555002101;httemp 555002201;httemp 555002301;httemp 555002401;httemp 555002501;httemp 555002601;httemp 555002701;httemp 555002801;httemp 555002901;httemp 555003001;httemp 555003101;httemp 555003201;httemp 555003301;httemp 555003401;httemp 555003501;httemp 555003601;httemp 555003701;httemp 555003801;httemp 555003901;httemp 555004001;httemp 555004101;httemp 555004201;httemp 555004301;httemp 555004401;httemp 555004501;httemp 555004601;httemp 555004701;httemp 555004801;httemp 555004901;httemp 555005001;httemp 555000108;httemp 555000208;httemp 555000308;httemp 555000408;httemp 555000508;httemp 555000608;httemp 555000708;httemp 555000808;httemp 555000908;httemp 555001008;httemp 555001108;httemp 555001208;httemp 555001308;httemp 555001408;httemp 555001508;httemp 555001608;httemp 555001708;httemp 555001808;httemp 555001908;httemp 555002008;httemp 555002108;httemp 555002208;httemp 555002308;httemp 555002408;httemp 555002508;httemp 555002608;httemp 555002708;httemp 555002808;httemp 555002908;httemp 555003008;httemp 555003108;httemp 555003208;httemp 555003308;httemp 555003408;httemp 555003508;httemp 555003608;httemp 555003708;httemp 555003808;httemp 555003908;httemp 555004008;httemp 555004108;httemp 555004208;httemp 555004308;httemp 555004408;httemp 555004508;httemp 555004608;httemp 555004708;httemp 555004808;httemp 555004908;httemp 555005008
2.101223e+01;5.939879e+02;6.519103e+02;7.074833e+02;7.631826e+02;8.204968e+02;8.790466e+02;9.383865e+02;9.976761e+02;1.056791e+03;1.115268e+03;1.172192e+03;1.226529e+03;1.279370e+03;1.328192e+03;1.373703e+03;1.416323e+03;1.455537e+03;1.491148e+03;1.522164e+03;1.547785e+03;1.568693e+03;1.584766e+03;1.595931e+03;1.602124e+03;1.603331e+03;1.599547e+03;1.590781e+03;1.577092e+03;1.558527e+03;1.535231e+03;1.507292e+03;1.473950e+03;1.436453e+03;1.395428e+03;1.351310e+03;1.304387e+03;1.253966e+03;1.200515e+03;1.145194e+03;1.087824e+03;1.029574e+03;9.708813e+02;9.120327e+02;8.533417e+02;7.954577e+02;7.390645e+02;6.840766e+02;6.283083e+02;5.999903e+02;5.999839e+02;5.685668e+02;5.732927e+02;5.780573e+02;5.828344e+02;5.875997e+02;5.923290e+02;5.970106e+02;6.016201e+02;6.061375e+02;6.105507e+02;6.148289e+02;6.189636e+02;6.229322e+02;6.267451e+02;6.303525e+02;6.337386e+02;6.369048e+02;6.398361e+02;6.425500e+02;6.450049e+02;6.471887e+02;6.491000e+02;6.507294e+02;6.520718e+02;6.531229e+02;6.538789e+02;6.543373e+02;6.544961e+02;6.543556e+02;6.539170e+02;6.531751e+02;6.521442e+02;6.508492e+02;6.492703e+02;6.474175e+02;6.452850e+02;6.428834e+02;6.402523e+02;6.373821e+02;6.342857e+02;6.309683e+02;6.274525e+02;6.237499e+02;6.198738e+02;6.158450e+02;6.116677e+02;6.073624e+02;6.029503e+02;6.007213e+02;6.007186e+02
2.150908e+01;5.939806e+02;6.519301e+02;7.075246e+02;7.632507e+02;8.206023e+02;8.792065e+02;9.386018e+02;9.979557e+02;1.057147e+03;1.115702e+03;1.172710e+03;1.227127e+03;1.280070e+03;1.328933e+03;1.374523e+03;1.417245e+03;1.456564e+03;1.492277e+03;1.523310e+03;1.548959e+03;1.569908e+03;1.586004e+03;1.597190e+03;1.603397e+03;1.604612e+03;1.600827e+03;1.592056e+03;1.578350e+03;1.559765e+03;1.536439e+03;1.508486e+03;1.475113e+03;1.437515e+03;1.396403e+03;1.352182e+03;1.305188e+03;1.254729e+03;1.201178e+03;1.145778e+03;1.088325e+03;1.030001e+03;9.712397e+02;9.123295e+02;8.535854e+02;7.956465e+02;7.392167e+02;6.842043e+02;6.284196e+02;6.000851e+02;6.000793e+02;5.685663e+02;5.732941e+02;5.780603e+02;5.828392e+02;5.876068e+02;5.923391e+02;5.970234e+02;6.016362e+02;6.061572e+02;6.105734e+02;6.148553e+02;6.189938e+02;6.229668e+02;6.267819e+02;6.303923e+02;6.337820e+02;6.369518e+02;6.398867e+02;6.426040e+02;6.450602e+02;6.472456e+02;6.491586e+02;6.507894e+02;6.521331e+02;6.531851e+02;6.539418e+02;6.544008e+02;6.545599e+02;6.544193e+02;6.539807e+02;6.532394e+02;6.522063e+02;6.509093e+02;6.493281e+02;6.474733e+02;6.453392e+02;6.429359e+02;6.403023e+02;6.374294e+02;6.343303e+02;6.310107e+02;6.274926e+02;6.237877e+02;6.199094e+02;6.158784e+02;6.116996e+02;6.073932e+02;6.029800e+02;6.007502e+02;6.007477e+02
2.201345e+01;5.939742e+02;6.519478e+02;7.075611e+02;7.633109e+02;8.206960e+02;8.793494e+02;9.387947e+02;9.982069e+02;1.057468e+03;1.116094e+03;1.173176e+03;1.227670e+03;1.280702e+03;1.329605e+03;1.375267e+03;1.418085e+03;1.457502e+03;1.493310e+03;1.524353e+03;1.550030e+03;1.571015e+03;1.587132e+03;1.598338e+03;1.604559e+03;1.605781e+03;1.601995e+03;1.593220e+03;1.579498e+03;1.560896e+03;1.537541e+03;1.509573e+03;1.476180e+03;1.438487e+03;1.397294e+03;1.352976e+03;1.305916e+03;1.255426e+03;1.201782e+03;1.146310e+03;1.088781e+03;1.030389e+03;9.715648e+02;9.125987e+02;8.538066e+02;7.958177e+02;7.393550e+02;6.843210e+02;6.285219e+02;6.001728e+02;6.001674e+02;5.685658e+02;5.732954e+02;5.780630e+02;5.828434e+02;5.876130e+02;5.923479e+02;5.970350e+02;6.016506e+02;6.061749e+02;6.105938e+02;6.148792e+02;6.190211e+02;6.229983e+02;6.268154e+02;6.304285e+02;6.338215e+02;6.369947e+02;6.399330e+02;6.426531e+02;6.451105e+02;6.472975e+02;6.492120e+02;6.508441e+02;6.521889e+02;6.532418e+02;6.539993e+02;6.544586e+02;6.546182e+02;6.544774e+02;6.540388e+02;6.532979e+02;6.522631e+02;6.509641e+02;6.493807e+02;6.475240e+02;6.453885e+02;6.429837e+02;6.403478e+02;6.374723e+02;6.343708e+02;6.310493e+02;6.275289e+02;6.238220e+02;6.199418e+02;6.159087e+02;6.117285e+02;6.074213e+02;6.030071e+02;6.007767e+02;6.007744e+02
2.251030e+01;5.939686e+02;6.519630e+02;7.075924e+02;7.633627e+02;8.207769e+02;8.794733e+02;9.389625e+02;9.984259e+02;1.057749e+03;1.116437e+03;1.173581e+03;1.228148e+03;1.281255e+03;1.330197e+03;1.375924e+03;1.418827e+03;1.458333e+03;1.494228e+03;1.525276e+03;1.550977e+03;1.571994e+03;1.588131e+03;1.599353e+03;1.605587e+03;1.606816e+03;1.603030e+03;1.594251e+03;1.580515e+03;1.561898e+03;1.538517e+03;1.510533e+03;1.477128e+03;1.439351e+03;1.398084e+03;1.353678e+03;1.306560e+03;1.256043e+03;1.202315e+03;1.146779e+03;1.089182e+03;1.030731e+03;9.718510e+02;9.128355e+02;8.540012e+02;7.959682e+02;7.394768e+02;6.844243e+02;6.286132e+02;6.002513e+02;6.002462e+02;5.685654e+02;5.732965e+02;5.780653e+02;5.828471e+02;5.876184e+02;5.923557e+02;5.970450e+02;6.016631e+02;6.061904e+02;6.106116e+02;6.149003e+02;6.190452e+02;6.230261e+02;6.268447e+02;6.304603e+02;6.338565e+02;6.370327e+02;6.399739e+02;6.426965e+02;6.451548e+02;6.473434e+02;6.492593e+02;6.508925e+02;6.522382e+02;6.532919e+02;6.540500e+02;6.545098e+02;6.546696e+02;6.545288e+02;6.540902e+02;6.533497e+02;6.523134e+02;6.510126e+02;6.494274e+02;6.475689e+02;6.454321e+02;6.430259e+02;6.403880e+02;6.375102e+02;6.344066e+02;6.310833e+02;6.275610e+02;6.238522e+02;6.199704e+02;6.159354e+02;6.117541e+02;6.074460e+02;6.030311e+02;6.008000e+02;6.007979e+02
2.300715e+01;5.939638e+02;6.519763e+02;7.076198e+02;7.634078e+02;8.208477e+02;8.795825e+02;9.391107e+02;9.986200e+02;1.057997e+03;1.116742e+03;1.173941e+03;1.228574e+03;1.281749e+03;1.330725e+03;1.376512e+03;1.419493e+03;1.459082e+03;1.495056e+03;1.526103e+03;1.551828e+03;1.572873e+03;1.589029e+03;1.600266e+03;1.606512e+03;1.607747e+03;1.603960e+03;1.595178e+03;1.581429e+03;1.562800e+03;1.539396e+03;1.511397e+03;1.477985e+03;1.440130e+03;1.398796e+03;1.354309e+03;1.307137e+03;1.256597e+03;1.202794e+03;1.147200e+03;1.089541e+03;1.031036e+03;9.721069e+02;9.130472e+02;8.541753e+02;7.961028e+02;7.395860e+02;6.845172e+02;6.286960e+02;6.003226e+02;6.003180e+02;5.685650e+02;5.732974e+02;5.780673e+02;5.828503e+02;5.876231e+02;5.923624e+02;5.970539e+02;6.016743e+02;6.062041e+02;6.106275e+02;6.149191e+02;6.190666e+02;6.230508e+02;6.268710e+02;6.304887e+02;6.338878e+02;6.370668e+02;6.400109e+02;6.427354e+02;6.451947e+02;6.473847e+02;6.493016e+02;6.509359e+02;6.522825e+02;6.533370e+02;6.540956e+02;6.545557e+02;6.547158e+02;6.545750e+02;6.541364e+02;6.533962e+02;6.523588e+02;6.510563e+02;6.494694e+02;6.476092e+02;6.454711e+02;6.430638e+02;6.404240e+02;6.375441e+02;6.344386e+02;6.311137e+02;6.275897e+02;6.238793e+02;6.199960e+02;6.159594e+02;6.117770e+02;6.074682e+02;6.030527e+02;6.008212e+02;6.008191e+02
2.351153e+01;5.939595e+02;6.519881e+02;7.076439e+02;7.634479e+02;8.209106e+02;8.796802e+02;9.392435e+02;9.987944e+02;1.058221e+03;1.117018e+03;1.174265e+03;1.228961e+03;1.282195e+03;1.331205e+03;1.377045e+03;1.420101e+03;1.459766e+03;1.495813e+03;1.526857e+03;1.552604e+03;1.573673e+03;1.589848e+03;1.601098e+03;1.607357e+03;1.608597e+03;1.604810e+03;1.596023e+03;1.582263e+03;1.563623e+03;1.540197e+03;1.512183e+03;1.478771e+03;1.440844e+03;1.399447e+03;1.354883e+03;1.307662e+03;1.257103e+03;1.203229e+03;1.147583e+03;1.089867e+03;1.031313e+03;9.723391e+02;9.132392e+02;8.543333e+02;7.962249e+02;7.396852e+02;6.846019e+02;6.287722e+02;6.003885e+02;6.003842e+02;5.685647e+02;5.732983e+02;5.780692e+02;5.828531e+02;5.876273e+02;5.923685e+02;5.970618e+02;6.016843e+02;6.062164e+02;6.106418e+02;6.149361e+02;6.190860e+02;6.230734e+02;6.268948e+02;6.305145e+02;6.339163e+02;6.370978e+02;6.400446e+02;6.427707e+02;6.452310e+02;6.474223e+02;6.493402e+02;6.509754e+02;6.523229e+02;6.533781e+02;6.541371e+02;6.545977e+02;6.547579e+02;6.546171e+02;6.541784e+02;6.534386e+02;6.524003e+02;6.510962e+02;6.495077e+02;6.476458e+02;6.455065e+02;6.430984e+02;6.404568e+02;6.375751e+02;6.344677e+02;6.311413e+02;6.276158e+02;6.239039e+02;6.200192e+02;6.159811e+02;6.117979e+02;6.074885e+02;6.030724e+02;6.008404e+02;6.008385e+02
2.400838e+01;5.939559e+02;6.519983e+02;7.076646e+02;7.634822e+02;8.209648e+02;8.797648e+02;9.393589e+02;9.989464e+02;1.058417e+03;1.117259e+03;1.174549e+03;1.229302e+03;1.282588e+03;1.331627e+03;1.377516e+03;1.420638e+03;1.460373e+03;1.496486e+03;1.527523e+03;1.553290e+03;1.574381e+03;1.590572e+03;1.601835e+03;1.608104e+03;1.609350e+03;1.605562e+03;1.596771e+03;1.583002e+03;1.564353e+03;1.540906e+03;1.512880e+03;1.479469e+03;1.441478e+03;1.400023e+03;1.355391e+03;1.308125e+03;1.257551e+03;1.203614e+03;1.147921e+03;1.090154e+03;1.031557e+03;9.725435e+02;9.134081e+02;8.544724e+02;7.963322e+02;7.397726e+02;6.846769e+02;6.288400e+02;6.004473e+02;6.004433e+02;5.685645e+02;5.732990e+02;5.780707e+02;5.828555e+02;5.876309e+02;5.923738e+02;5.970687e+02;6.016930e+02;6.062272e+02;6.106544e+02;6.149510e+02;6.191031e+02;6.230931e+02;6.269156e+02;6.305372e+02;6.339415e+02;6.371254e+02;6.400745e+02;6.428019e+02;6.452630e+02;6.474556e+02;6.493743e+02;6.510104e+02;6.523586e+02;6.534144e+02;6.541739e+02;6.546347e+02;6.547952e+02;6.546543e+02;6.542156e+02;6.534761e+02;6.524371e+02;6.511315e+02;6.495416e+02;6.476782e+02;6.455378e+02;6.431289e+02;6.404858e+02;6.376023e+02;6.344933e+02;6.311657e+02;6.276387e+02;6.239255e+02;6.200397e+02;6.160003e+02;6.118162e+02;6.075063e+02;6.030898e+02;6.008574e+02;6.008557e+02
2.451275e+01;5.939526e+02;6.520074e+02;7.076830e+02;7.635126e+02;8.210130e+02;8.798405e+02;9.394624e+02;9.990831e+02;1.058594e+03;1.117477e+03;1.174806e+03;1.229610e+03;1.282943e+03;1.332009e+03;1.377943e+03;1.421128e+03;1.460927e+03;1.497102e+03;1.528130e+03;1.553915e+03;1.575026e+03;1.591233e+03;1.602507e+03;1.608786e+03;1.610037e+03;1.606248e+03;1.597452e+03;1.583676e+03;1.565018e+03;1.541554e+03;1.513514e+03;1.480109e+03;1.442059e+03;1.400551e+03;1.355853e+03;1.308547e+03;1.257959e+03;1.203964e+03;1.148228e+03;1.090415e+03;1.031779e+03;9.727288e+02;9.135612e+02;8.545985e+02;7.964296e+02;7.398521e+02;6.847454e+02;6.289023e+02;6.005015e+02;6.004978e+02;5.685642e+02;5.732997e+02;5.780720e+02;5.828577e+02;5.876341e+02;5.923785e+02;5.970749e+02;6.017008e+02;6.062369e+02;6.106657e+02;6.149645e+02;6.191185e+02;6.231110e+02;6.269346e+02;6.305579e+02;6.339645e+02;6.371505e+02;6.401017e+02;6.428303e+02;6.452922e+02;6.474858e+02;6.494054e+02;6.510422e+02;6.523912e+02;6.534478e+02;6.542074e+02;6.546685e+02;6.548292e+02;6.546882e+02;6.542495e+02;6.535103e+02;6.524707e+02;6.511638e+02;6.495724e+02;6.477076e+02;6.455663e+02;6.431568e+02;6.405121e+02;6.376271e+02;6.345166e+02;6.311878e+02;6.276597e+02;6.239452e+02;6.200583e+02;6.160178e+02;6.118329e+02;6.075226e+02;6.031058e+02;6.008730e+02;6.008713e+02
2.500960e+01;5.939499e+02;6.520152e+02;7.076987e+02;7.635388e+02;8.210546e+02;8.799061e+02;9.395523e+02;9.992021e+02;1.058748e+03;1.117668e+03;1.175031e+03;1.229881e+03;1.283255e+03;1.332346e+03;1.378319e+03;1.421561e+03;1.461417e+03;1.497648e+03;1.528666e+03;1.554468e+03;1.575596e+03;1.591817e+03;1.603102e+03;1.609390e+03;1.610645e+03;1.606856e+03;1.598055e+03;1.584273e+03;1.565608e+03;1.542127e+03;1.514076e+03;1.480678e+03;1.442574e+03;1.401018e+03;1.356262e+03;1.308920e+03;1.258321e+03;1.204274e+03;1.148499e+03;1.090645e+03;1.031974e+03;9.728920e+02;9.136960e+02;8.547097e+02;7.965153e+02;7.399221e+02;6.848060e+02;6.289578e+02;6.005500e+02;6.005465e+02;5.685640e+02;5.733002e+02;5.780732e+02;5.828596e+02;5.876368e+02;5.923826e+02;5.970803e+02;6.017076e+02;6.062454e+02;6.106756e+02;6.149763e+02;6.191321e+02;6.231267e+02;6.269513e+02;6.305760e+02;6.339847e+02;6.371727e+02;6.401260e+02;6.428554e+02;6.453179e+02;6.475126e+02;6.494329e+02;6.510704e+02;6.524199e+02;6.534772e+02;6.542371e+02;6.546983e+02;6.548591e+02;6.547183e+02;6.542795e+02;6.535404e+02;6.525005e+02;6.511924e+02;6.495999e+02;6.477336e+02;6.455915e+02;6.431814e+02;6.405353e+02;6.376490e+02;6.345371e+02;6.312073e+02;6.276780e+02;6.239626e+02;6.200748e+02;6.160331e+02;6.118477e+02;6.075370e+02;6.031199e+02;6.008868e+02;6.008851e+02
2.550645e+01;5.939474e+02;6.520220e+02;7.077125e+02;7.635616e+02;8.210909e+02;8.799640e+02;9.396318e+02;9.993077e+02;1.058885e+03;1.117838e+03;1.175231e+03;1.230124e+03;1.283533e+03;1.332646e+03;1.378657e+03;1.421950e+03;1.461859e+03;1.498142e+03;1.529148e+03;1.554965e+03;1.576108e+03;1.592342e+03;1.603637e+03;1.609933e+03;1.611192e+03;1.607403e+03;1.598598e+03;1.584810e+03;1.566139e+03;1.542643e+03;1.514581e+03;1.481193e+03;1.443039e+03;1.401439e+03;1.356630e+03;1.309254e+03;1.258646e+03;1.204551e+03;1.148743e+03;1.090850e+03;1.032149e+03;9.730380e+02;9.138165e+02;8.548090e+02;7.965919e+02;7.399849e+02;6.848605e+02;6.290081e+02;6.005939e+02;6.005907e+02;5.685638e+02;5.733007e+02;5.780742e+02;5.828611e+02;5.876393e+02;5.923862e+02;5.970850e+02;6.017137e+02;6.062529e+02;6.106844e+02;6.149868e+02;6.191443e+02;6.231407e+02;6.269661e+02;6.305923e+02;6.340029e+02;6.371927e+02;6.401478e+02;6.428779e+02;6.453411e+02;6.475366e+02;6.494575e+02;6.510957e+02;6.524458e+02;6.535037e+02;6.542637e+02;6.547252e+02;6.548861e+02;6.547453e+02;6.543064e+02;6.535675e+02;6.525275e+02;6.512181e+02;6.496245e+02;6.477570e+02;6.456140e+02;6.432035e+02;6.405562e+02;6.376686e+02;6.345555e+02;6.312249e+02;6.276946e+02;6.239781e+02;6.200895e+02;6.160469e+02;6.118610e+02;6.075500e+02;6.031325e+02;6.008992e+02;6.008976e+02
2.601083e+01;5.939453e+02;6.520281e+02;7.077246e+02;7.635818e+02;8.211233e+02;8.800157e+02;9.397029e+02;9.994025e+02;1.059008e+03;1.117991e+03;1.175412e+03;1.230344e+03;1.283785e+03;1.332919e+03;1.378963e+03;1.422305e+03;1.462262e+03;1.498593e+03;1.529586e+03;1.555418e+03;1.576574e+03;1.592821e+03;1.604124e+03;1.610428e+03;1.611691e+03;1.607902e+03;1.599093e+03;1.585300e+03;1.566623e+03;1.543113e+03;1.515041e+03;1.481664e+03;1.443465e+03;1.401824e+03;1.356964e+03;1.309557e+03;1.258943e+03;1.204804e+03;1.148964e+03;1.091037e+03;1.032307e+03;9.731705e+02;9.139258e+02;8.548992e+02;7.966614e+02;7.400419e+02;6.849103e+02;6.290542e+02;6.006343e+02;6.006313e+02;5.685637e+02;5.733011e+02;5.780751e+02;5.828625e+02;5.876414e+02;5.923894e+02;5.970893e+02;6.017191e+02;6.062596e+02;6.106923e+02;6.149963e+02;6.191553e+02;6.231534e+02;6.269796e+02;6.306071e+02;6.340195e+02;6.372109e+02;6.401677e+02;6.428984e+02;6.453621e+02;6.475585e+02;6.494800e+02;6.511188e+02;6.524694e+02;6.535278e+02;6.542881e+02;6.547496e+02;6.549107e+02;6.547699e+02;6.543309e+02;6.535922e+02;6.525521e+02;6.512416e+02;6.496470e+02;6.477783e+02;6.456345e+02;6.432236e+02;6.405752e+02;6.376865e+02;6.345723e+02;6.312407e+02;6.277095e+02;6.239922e+02;6.201028e+02;6.160594e+02;6.118730e+02;6.075617e+02;6.031441e+02;6.009105e+02;6.009090e+02
2.650768e+01;5.939435e+02;6.520333e+02;7.077350e+02;7.635991e+02;8.211512e+02;8.800605e+02;9.397648e+02;9.994852e+02;1.059116e+03;1.118125e+03;1.175570e+03;1.230537e+03;1.284007e+03;1.333159e+03;1.379234e+03;1.422619e+03;1.462620e+03;1.498994e+03;1.529973e+03;1.555818e+03;1.576987e+03;1.593245e+03;1.604556e+03;1.610867e+03;1.612131e+03;1.608344e+03;1.599532e+03;1.585733e+03;1.567052e+03;1.543530e+03;1.515448e+03;1.482083e+03;1.443843e+03;1.402165e+03;1.357260e+03;1.309826e+03;1.259205e+03;1.205027e+03;1.149160e+03;1.091202e+03;1.032447e+03;9.732871e+02;9.140220e+02;8.549787e+02;7.967225e+02;7.400921e+02;6.849542e+02;6.290953e+02;6.006704e+02;6.006676e+02;5.685635e+02;5.733015e+02;5.780759e+02;5.828638e+02;5.876433e+02;5.923922e+02;5.970930e+02;6.017238e+02;6.062654e+02;6.106993e+02;6.150047e+02;6.191649e+02;6.231646e+02;6.269915e+02;6.306201e+02;6.340341e+02;6.372271e+02;6.401854e+02;6.429164e+02;6.453807e+02;6.475778e+02;6.494998e+02;6.511392e+02;6.524902e+02;6.535491e+02;6.543098e+02;6.547713e+02;6.549325e+02;6.547917e+02;6.543527e+02;6.536141e+02;6.525739e+02;6.512625e+02;6.496669e+02;6.477971e+02;6.456526e+02;6.432415e+02;6.405920e+02;6.377023e+02;6.345870e+02;6.312548e+02;6.277228e+02;6.240048e+02;6.201147e+02;6.160704e+02;6.118836e+02;6.075721e+02;6.031543e+02;6.009205e+02;6.009191e+02
2.701205e+01;5.939418e+02;6.520380e+02;7.077443e+02;7.636145e+02;8.211760e+02;8.801006e+02;9.398203e+02;9.995595e+02;1.059213e+03;1.118245e+03;1.175714e+03;1.230713e+03;1.284208e+03;1.333377e+03;1.379479e+03;1.422905e+03;1.462947e+03;1.499361e+03;1.530326e+03;1.556183e+03;1.577363e+03;1.593632e+03;1.604950e+03;1.611267e+03;1.612532e+03;1.608747e+03;1.599932e+03;1.586129e+03;1.567444e+03;1.543910e+03;1.515819e+03;1.482467e+03;1.444189e+03;1.402477e+03;1.357529e+03;1.310070e+03;1.259445e+03;1.205230e+03;1.149337e+03;1.091351e+03;1.032573e+03;9.733929e+02;9.141093e+02;8.550508e+02;7.967780e+02;7.401378e+02;6.849944e+02;6.291329e+02;6.007036e+02;6.007010e+02;5.685634e+02;5.733019e+02;5.780765e+02;5.828649e+02;5.876449e+02;5.923947e+02;5.970963e+02;6.017280e+02;6.062708e+02;6.107056e+02;6.150122e+02;6.191736e+02;6.231747e+02;6.270022e+02;6.306318e+02;6.340474e+02;6.372418e+02;6.402015e+02;6.429329e+02;6.453977e+02;6.475953e+02;6.495179e+02;6.511577e+02;6.525092e+02;6.535685e+02;6.543295e+02;6.547911e+02;6.549523e+02;6.548116e+02;6.543724e+02;6.536340e+02;6.525939e+02;6.512816e+02;6.496850e+02;6.478142e+02;6.456691e+02;6.432577e+02;6.406072e+02;6.377167e+02;6.346005e+02;6.312675e+02;6.277348e+02;6.240161e+02;6.201254e+02;6.160805e+02;6.118932e+02;6.075816e+02;6.031636e+02;6.009296e+02;6.009283e+02
2.750890e+01;5.939404e+02;6.520421e+02;7.077522e+02;7.636277e+02;8.211973e+02;8.801354e+02;9.398685e+02;9.996243e+02;1.059298e+03;1.118349e+03;1.175839e+03;1.230867e+03;1.284384e+03;1.333569e+03;1.379695e+03;1.423157e+03;1.463236e+03;1.499687e+03;1.530637e+03;1.556506e+03;1.577695e+03;1.593974e+03;1.605298e+03;1.611621e+03;1.612886e+03;1.609104e+03;1.600286e+03;1.586479e+03;1.567790e+03;1.544246e+03;1.516148e+03;1.482808e+03;1.444496e+03;1.402753e+03;1.357767e+03;1.310285e+03;1.259657e+03;1.205409e+03;1.149494e+03;1.091483e+03;1.032685e+03;9.734861e+02;9.141861e+02;8.551143e+02;7.968268e+02;7.401781e+02;6.850298e+02;6.291664e+02;6.007332e+02;6.007307e+02;5.685633e+02;5.733022e+02;5.780771e+02;5.828658e+02;5.876464e+02;5.923968e+02;5.970991e+02;6.017318e+02;6.062754e+02;6.107110e+02;6.150189e+02;6.191813e+02;6.231835e+02;6.270117e+02;6.306423e+02;6.340591e+02;6.372549e+02;6.402158e+02;6.429474e+02;6.454127e+02;6.476109e+02;6.495339e+02;6.511742e+02;6.525260e+02;6.535857e+02;6.543469e+02;6.548085e+02;6.549698e+02;6.548292e+02;6.543900e+02;6.536516e+02;6.526116e+02;6.512985e+02;6.497011e+02;6.478293e+02;6.456837e+02;6.432721e+02;6.406207e+02;6.377293e+02;6.346123e+02;6.312787e+02;6.277454e+02;6.240261e+02;6.201349e+02;6.160894e+02;6.119018e+02;6.075900e+02;6.031719e+02;6.009377e+02;6.009365e+02
2.801328e+01;5.939392e+02;6.520456e+02;7.077592e+02;7.636393e+02;8.212163e+02;8.801664e+02;9.399117e+02;9.996825e+02;1.059374e+03;1.118443e+03;1.175953e+03;1.231006e+03;1.284544e+03;1.333742e+03;1.379892e+03;1.423388e+03;1.463501e+03;1.499985e+03;1.530921e+03;1.556800e+03;1.577998e+03;1.594285e+03;1.605616e+03;1.611944e+03;1.613208e+03;1.609429e+03;1.600609e+03;1.586799e+03;1.568106e+03;1.544553e+03;1.516448e+03;1.483121e+03;1.444777e+03;1.403006e+03;1.357984e+03;1.310481e+03;1.259850e+03;1.205573e+03;1.149637e+03;1.091602e+03;1.032786e+03;9.735706e+02;9.142558e+02;8.551719e+02;7.968712e+02;7.402147e+02;6.850623e+02;6.291971e+02;6.007603e+02;6.007580e+02;5.685632e+02;5.733024e+02;5.780776e+02;5.828666e+02;5.876476e+02;5.923987e+02;5.971017e+02;6.017351e+02;6.062795e+02;6.107160e+02;6.150248e+02;6.191883e+02;6.231916e+02;6.270202e+02;6.306517e+02;6.340699e+02;6.372668e+02;6.402289e+02;6.429606e+02;6.454263e+02;6.476251e+02;6.495485e+02;6.511891e+02;6.525413e+02;6.536013e+02;6.543627e+02;6.548245e+02;6.549858e+02;6.548453e+02;6.544059e+02;6.536676e+02;6.526279e+02;6.513138e+02;6.497158e+02;6.478431e+02;6.456969e+02;6.432852e+02;6.406330e+02;6.377408e+02;6.346230e+02;6.312889e+02;6.277550e+02;6.240352e+02;6.201435e+02;6.160974e+02;6.119095e+02;6.075976e+02;6.031794e+02;6.009451e+02;6.009439e+02
2.851013e+01;5.939381e+02;6.520487e+02;7.077652e+02;7.636494e+02;8.212327e+02;8.801934e+02;9.399493e+02;9.997332e+02;1.059440e+03;1.118525e+03;1.176052e+03;1.231129e+03;1.284685e+03;1.333895e+03;1.380065e+03;1.423592e+03;1.463736e+03;1.500250e+03;1.531172e+03;1.557061e+03;1.578266e+03;1.594561e+03;1.605897e+03;1.612229e+03;1.613494e+03;1.609717e+03;1.600895e+03;1.587082e+03;1.568385e+03;1.544825e+03;1.516713e+03;1.483400e+03;1.445027e+03;1.403230e+03;1.358176e+03;1.310654e+03;1.260022e+03;1.205717e+03;1.149763e+03;1.091708e+03;1.032875e+03;9.736451e+02;9.143171e+02;8.552227e+02;7.969102e+02;7.402469e+02;6.850909e+02;6.292244e+02;6.007845e+02;6.007823e+02;5.685631e+02;5.733026e+02;5.780781e+02;5.828673e+02;5.876487e+02;5.924004e+02;5.971039e+02;6.017380e+02;6.062831e+02;6.107203e+02;6.150300e+02;6.191945e+02;6.231987e+02;6.270277e+02;6.306600e+02;6.340793e+02;6.372773e+02;6.402405e+02;6.429722e+02;6.454384e+02;6.476376e+02;6.495613e+02;6.512024e+02;6.525549e+02;6.536151e+02;6.543768e+02;6.548385e+02;6.549999e+02;6.548595e+02;6.544200e+02;6.536818e+02;6.526422e+02;6.513276e+02;6.497288e+02;6.478553e+02;6.457086e+02;6.432968e+02;6.406439e+02;6.377510e+02;6.346325e+02;6.312979e+02;6.277635e+02;6.240432e+02;6.201511e+02;6.161045e+02;6.119164e+02;6.076043e+02;6.031861e+02;6.009517e+02;6.009505e+02
